-155.12070,58.20366
-155.12196,58.20393
-155.12476,58.20191
-155.12677,58.20124
-155.12880,58.20259
-155.12778,58.20461
-155.12703,58.20596
-155.12601,58.20731
-155.12701,58.20839
-155.12677,58.20973
-155.12677,58.21054
-155.12955,58.21027
-155.13081,58.20933
-155.13005,58.20811
-155.13031,58.20650
-155.13132,58.20515
-155.13031,58.20380
-155.13031,58.20191
-155.13107,58.20016
-155.13260,58.19922
-155.13234,58.19733
-155.13083,58.19544
-155.13083,58.19355
-155.13058,58.19139
-155.13463,58.19059
-155.13843,58.19127
-155.14044,58.19194
-155.14247,58.19370
-155.14551,58.19342
-155.14450,58.19194
-155.14728,58.19140
-155.14981,58.19114
-155.15182,58.19194
-155.15334,58.19397
-155.15309,58.19477
-155.15182,58.19680
-155.15056,58.19842
-155.15131,58.19936
-155.15308,58.19882
-155.15434,58.20084
-155.15485,58.20260
-155.15408,58.20489
-155.15434,58.20624
-155.15662,58.20799
-155.15712,58.20961
-155.15559,58.21109
-155.15382,58.21325
-155.15129,58.21473
-155.14775,58.21500
-155.14445,58.21567
-155.13991,58.21527
-155.13890,58.21635
-155.13890,58.21716
-155.14268,58.21716
-155.14598,58.21729
-155.14825,58.21810
-155.15027,58.21945
-155.15178,58.22066
-155.15280,58.22269
-155.15407,58.22161
-155.15508,58.22026
-155.15584,58.21878
-155.15735,58.21703
-155.15887,58.21770
-155.16165,58.21824
-155.16342,58.21959
-155.16393,58.22094
-155.16367,58.22256
-155.16240,58.22404
-155.16139,58.22566
-155.15860,58.22714
-155.15431,58.22862
-155.15126,58.23024
-155.14848,58.23186
-155.14368,58.23199
-155.14317,58.23320
-155.14494,58.23428
-155.14671,58.23334
-155.15025,58.23213
-155.15456,58.23213
-155.15633,58.23321
-155.15633,58.23429
-155.15379,58.23563
-155.15253,58.23698
-155.15327,58.23820
-155.15581,58.23806
-155.15758,58.23739
-155.15985,58.23577
-155.16188,58.23645
-155.16516,58.23645
-155.16820,58.23550
-155.17149,58.23470
-155.17377,58.23470
-155.17554,58.23605
-155.17503,58.23780
-155.17427,58.23915
-155.17377,58.24050
-155.17578,58.24171
-155.17552,58.24360
-155.17249,58.24454
-155.16920,58.24575
-155.16794,58.24710
-155.16768,58.24845
-155.16971,58.24953
-155.17072,58.25088
-155.17400,58.24966
-155.17679,58.24832
-155.18083,58.24873
-155.18411,58.25075
-155.18588,58.25277
-155.18613,58.25560
-155.18536,58.25790
-155.18233,58.25978
-155.17929,58.26126
-155.17778,58.26221
-155.17374,58.26126
-155.17044,58.26005
-155.16539,58.25883
-155.16008,58.25856
-155.15604,58.25991
-155.15147,58.26152
-155.14566,58.26206
-155.14162,58.26300
-155.13705,58.26408
-155.13251,58.26556
-155.12895,58.26664
-155.12541,58.26744
-155.12086,58.26690
-155.11732,58.26596
-155.11227,58.26528
-155.11127,58.26299
-155.10797,58.26555
-155.10620,58.26784
-155.10291,58.27108
-155.09911,58.27242
-155.09657,58.27175
-155.09380,58.26986
-155.08975,58.27107
-155.08595,58.27255
-155.08495,58.27457
-155.08266,58.27660
-155.08012,58.27862
-155.07811,58.27929
-155.07835,58.28226
-155.07886,58.28496
-155.08214,58.28563
-155.08620,58.28658
-155.08720,58.28901
-155.09074,58.29036
-155.09048,58.29292
-155.09099,58.29507
-155.08946,58.29642
-155.08820,58.29885
-155.08389,58.29925
-155.07985,58.29966
-155.07657,58.29884
-155.07430,58.29668
-155.07201,58.29911
-155.06923,58.30059
-155.06493,58.30086
-155.06619,58.30262
-155.06543,58.30396
-155.06239,58.30477
-155.06770,58.30491
-155.07251,58.30545
-155.07680,58.30613
-155.08110,58.30694
-155.08034,58.30882
-155.08034,58.31058
-155.07957,58.31287
-155.07983,58.31476
-155.07680,58.31624
-155.07350,58.31799
-155.07198,58.31988
-155.07173,58.32123
-155.07097,58.32325
-155.06793,58.32405
-155.06464,58.32486
-155.06236,58.32635
-155.05957,58.32769
-155.05603,58.32931
-155.05400,58.33066
-155.05223,58.33187
-155.04945,58.33403
-155.05072,58.33457
-155.05249,58.33416
-155.05502,58.33308
-155.05730,58.33106
-155.05957,58.32931
-155.06287,58.32824
-155.06488,58.32770
-155.06717,58.32608
-155.07045,58.32662
-155.07121,58.32487
-155.07222,58.32406
-155.07475,58.32433
-155.07526,58.32257
-155.07729,58.32042
-155.07855,58.32029
-155.08109,58.31921
-155.08488,58.31786
-155.08919,58.31786
-155.09273,58.31692
-155.09424,58.31503
-155.09323,58.31301
-155.09122,58.31153
-155.09146,58.30964
-155.09425,58.30883
-155.09779,58.30802
-155.10159,58.30775
-155.10033,58.30951
-155.10057,58.31180
-155.10234,58.30964
-155.10461,58.30843
-155.10841,58.30870
-155.11069,58.30951
-155.10992,58.31099
-155.10765,58.31113
-155.10588,58.31261
-155.10942,58.31194
-155.11322,58.31207
-155.11372,58.31369
-155.11497,58.31437
-155.11801,58.31450
-155.12257,58.31437
-155.12485,58.31666
-155.12914,58.31639
-155.13243,58.31734
-155.13191,58.31977
-155.13394,58.32193
-155.13748,58.32220
-155.14178,58.32341
-155.14532,58.32328
-155.14734,58.32341
-155.15038,58.32368
-155.15114,58.32463
-155.15189,58.32719
-155.15341,58.32517
-155.15594,58.32342
-155.15796,58.32248
-155.15999,58.32126
-155.16302,58.32180
-155.16377,58.32355
-155.16226,58.32558
-155.16530,58.32531
-155.16707,58.32626
-155.17035,58.32706
-155.17262,58.32801
-155.17363,58.32936
-155.17085,58.33111
-155.17162,58.33205
-155.17490,58.33165
-155.17819,58.33125
-155.17566,58.33381
-155.17084,58.33516
-155.17691,58.33502
-155.17944,58.33287
-155.18350,58.33098
-155.18704,58.33220
-155.19057,58.33395
-155.19360,58.33557
-155.19815,58.33706
-155.20042,58.33894
-155.20523,58.33894
-155.20674,58.34218
-155.20927,58.34326
-155.21332,58.34340
-155.21863,58.34380
-155.22192,58.34475
-155.22672,58.34597
-155.23279,58.34732
-155.23734,58.34867
-155.24240,58.35069
-155.24771,58.35191
-155.25124,58.35393
-155.25478,58.35569
-155.25832,58.35744
-155.26059,58.35906
-155.26338,58.35960
-155.26717,58.36014
-155.27274,58.36203
-155.27728,58.36338
-155.28082,58.36500
-155.28233,58.36797
-155.28688,58.36878
-155.29143,58.37067
-155.29497,58.37215
-155.29851,58.37377
-155.30154,58.37512
-155.30432,58.37674
-155.30836,58.37877
-155.31190,58.38133
-155.31494,58.38349
-155.31696,58.38524
-155.32253,58.38578
-155.32657,58.38484
-155.33061,58.38295
-155.33391,58.38080
-155.33720,58.37851
-155.33948,58.37635
-155.34328,58.37473
-155.34883,58.37501
-155.35516,58.37514
-155.36047,58.37514
-155.36275,58.37622
-155.36603,58.37757
-155.36804,58.38068
-155.37007,58.38297
-155.37234,58.38580
-155.37234,58.38823
-155.37183,58.39079
-155.36980,58.39389
-155.36626,58.39740
-155.36322,58.39942
-155.36043,58.40184
-155.35840,58.40414
-155.35612,58.40697
-155.35460,58.40886
-155.35460,58.41007
-155.35864,58.40980
-155.36168,58.40832
-155.36523,58.40657
-155.36903,58.40427
-155.36952,58.40657
